
METRICS:::	TS:0	NUM_POINTS:144	ALL_CLUSTERS:615	CLUSTERS_FILTERED:15	CLUSTERS_MERGED:4	AVG_GRID_COUNT:7.500000	
METRICS:::	TS:804	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:805	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:806	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:807	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:808	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:809	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:810	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:811	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:812	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:813	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:814	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:815	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:816	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:817	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:818	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:819	NUM_POINTS:25	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:820	NUM_POINTS:24	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:821	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:822	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:823	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:824	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:825	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:826	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:827	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:828	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:829	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:830	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:831	NUM_POINTS:23	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:832	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:833	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:834	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:835	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:836	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:837	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:838	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:839	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:840	NUM_POINTS:22	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:841	NUM_POINTS:21	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:842	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:843	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:844	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:845	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:846	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:847	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:848	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:849	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:850	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:851	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:852	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:853	NUM_POINTS:20	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:854	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:855	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:856	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:857	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:858	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:859	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:860	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:861	NUM_POINTS:19	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:862	NUM_POINTS:18	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:863	NUM_POINTS:18	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:864	NUM_POINTS:18	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:865	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:866	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:867	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:868	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:869	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:870	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:871	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:872	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:873	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:874	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:875	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:876	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:877	NUM_POINTS:17	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:878	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:879	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:880	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:881	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:882	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:883	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:884	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:885	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:886	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:887	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:888	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:889	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:890	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:891	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:892	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:893	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:894	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:895	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:896	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:897	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:898	NUM_POINTS:16	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:899	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:900	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:901	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:902	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:903	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:904	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:905	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:906	NUM_POINTS:15	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:907	NUM_POINTS:14	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:908	NUM_POINTS:14	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:909	NUM_POINTS:14	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:910	NUM_POINTS:14	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:911	NUM_POINTS:14	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:912	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:913	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:914	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:915	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:916	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:917	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:918	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:919	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:920	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:921	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:922	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:923	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:924	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:925	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:926	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:927	NUM_POINTS:13	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:928	NUM_POINTS:12	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:-nan	
METRICS:::	TS:929	NUM_POINTS:11	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:930	NUM_POINTS:11	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:931	NUM_POINTS:11	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:932	NUM_POINTS:11	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:933	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:934	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:935	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:936	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:937	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:938	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:939	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:940	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:941	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:942	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:943	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:944	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:945	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:946	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:947	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:948	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:949	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:950	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:951	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:952	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:953	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:954	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:955	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:956	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:957	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:958	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:959	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:960	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:961	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:962	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:963	NUM_POINTS:10	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
METRICS:::	TS:964	NUM_POINTS:9	ALL_CLUSTERS:0	CLUSTERS_FILTERED:0	CLUSTERS_MERGED:0	AVG_GRID_COUNT:0.000000	
